id,dept,level,workload,employment_years,last_year_promo,last_year_violations,supervisor_evaluation,salary,quit
596686,technology,sinior,high,8,no,no,3,84000,no
710950,purchasing,junior,medium,1,no,no,5,22800,no
798613,purchasing,middle,high,8,no,no,3,46800,no
791500,sales,middle,low,6,yes,no,3,27600,yes
193880,sales,middle,medium,5,no,no,3,37200,no
236546,technology,middle,low,5,yes,no,2,21600,no
329585,sales,junior,low,2,no,no,4,12000,yes
982270,hr,middle,medium,5,no,no,4,34800,no
467065,sales,middle,medium,4,no,no,4,33600,no
534098,purchasing,junior,medium,2,no,no,5,26400,no
706455,marketing,junior,high,2,no,no,3,33600,yes
894951,marketing,junior,low,1,no,no,4,16800,yes
645300,purchasing,junior,low,4,no,no,4,19200,no
951310,technology,middle,medium,4,no,no,3,45600,no
219369,purchasing,junior,medium,3,no,no,4,22800,no
312378,technology,junior,medium,3,no,no,4,26400,no
945329,sales,middle,high,7,no,no,2,51600,no
448739,marketing,middle,medium,4,no,yes,4,36000,no
741256,purchasing,junior,high,1,no,no,3,33600,yes
427991,marketing,middle,medium,5,no,no,5,46800,no
570057,sales,middle,medium,8,no,no,4,33600,no
652226,marketing,sinior,high,4,no,no,4,68400,no
319156,sales,junior,medium,1,no,no,3,27600,yes
293516,sales,junior,medium,1,no,no,4,21600,yes
102630,technology,junior,medium,2,no,no,2,30000,yes
755354,sales,junior,medium,2,no,yes,4,21600,yes
494682,hr,sinior,high,2,yes,no,4,67200,no
955231,technology,junior,low,1,no,yes,4,19200,yes
686370,hr,middle,low,5,no,no,4,20400,no
514461,marketing,middle,high,10,no,no,5,62400,no
282309,technology,junior,low,1,no,no,4,22800,yes
329564,technology,middle,low,7,no,no,3,27600,no
637231,technology,middle,high,6,no,no,3,55200,no
531888,sales,junior,medium,1,no,yes,1,26400,yes
553807,marketing,junior,medium,1,no,no,1,30000,yes
677055,technology,junior,medium,1,no,no,3,30000,yes
458795,purchasing,middle,low,5,no,no,3,24000,no
451698,purchasing,sinior,medium,4,no,no,3,60000,no
842635,sales,sinior,medium,10,no,no,4,52800,no
310372,sales,middle,high,6,no,no,3,50400,no
864083,purchasing,middle,medium,6,no,no,3,39600,no
782580,purchasing,junior,low,1,no,no,1,15600,yes
250679,purchasing,junior,medium,4,no,no,4,26400,no
567636,sales,junior,medium,1,no,no,3,24000,yes
979410,hr,sinior,low,5,no,no,1,32400,no
393556,technology,middle,low,9,no,no,3,27600,no
725152,sales,sinior,low,4,no,no,5,38400,no
494774,hr,middle,low,3,no,no,4,25200,no
416159,sales,junior,low,2,no,no,2,18000,yes
557181,sales,junior,low,1,no,no,5,12000,yes
470228,sales,middle,high,6,no,no,1,50400,no
130359,hr,middle,low,2,no,no,4,30000,no
659716,purchasing,junior,medium,1,no,no,2,21600,yes
445156,technology,junior,medium,3,no,no,2,30000,yes
548380,marketing,junior,medium,4,no,yes,4,27600,no
814577,sales,middle,medium,7,no,yes,1,42000,no
140524,sales,junior,low,1,no,yes,4,15600,yes
249102,marketing,junior,medium,3,no,no,1,22800,yes
221779,purchasing,junior,low,1,no,no,4,12000,yes
795636,technology,middle,medium,3,no,no,4,51600,no
209652,technology,middle,low,1,no,yes,3,33600,yes
150136,technology,junior,low,3,no,no,4,22800,no
188107,hr,junior,low,2,no,no,4,13200,no
881410,technology,junior,medium,4,no,no,5,26400,no
905545,sales,middle,high,6,no,no,3,52800,no
192245,hr,junior,low,1,no,no,3,15600,yes
932669,sales,junior,medium,3,no,no,4,27600,no
481010,technology,middle,medium,2,no,no,4,51600,no
805312,purchasing,middle,high,6,no,no,3,52800,no
216492,technology,middle,medium,7,no,no,4,40800,no
378434,marketing,sinior,low,7,no,no,4,33600,no
335113,purchasing,middle,medium,7,no,no,5,38400,no
961087,hr,middle,medium,10,no,no,5,39600,no
772744,marketing,middle,high,4,no,no,2,60000,no
927926,sales,sinior,medium,7,no,no,2,44400,no
308060,marketing,junior,medium,1,no,no,4,27600,no
414765,technology,middle,medium,6,no,no,4,45600,no
939987,sales,middle,low,5,no,yes,3,24000,no
121196,purchasing,middle,medium,4,no,yes,4,45600,no
472378,technology,middle,medium,1,no,no,4,45600,no
940617,purchasing,middle,medium,9,no,no,5,45600,no
264369,purchasing,junior,low,2,no,no,4,19200,no
638671,marketing,junior,low,2,no,no,5,16800,no
657404,sales,junior,medium,1,no,no,4,25200,no
497406,marketing,middle,medium,4,no,yes,2,34800,no
636964,sales,junior,medium,3,no,yes,3,24000,yes
544412,hr,junior,medium,1,no,yes,3,26400,yes
582941,technology,junior,medium,1,no,yes,2,33600,yes
802631,sales,junior,low,3,no,no,4,12000,no
380091,sales,junior,low,2,no,no,4,18000,no
795518,sales,junior,low,1,no,no,3,12000,yes
666899,sales,sinior,high,6,no,no,4,66000,no
347356,marketing,middle,medium,6,no,no,1,44400,no
108822,sales,middle,medium,7,no,no,2,32400,no
893022,hr,junior,low,2,no,no,3,19200,yes
148502,sales,middle,high,2,no,yes,4,54000,no
324498,marketing,junior,medium,1,no,no,3,27600,yes
372849,sales,junior,low,1,no,yes,1,14400,yes
287376,technology,junior,medium,2,no,no,1,30000,yes
387840,marketing,middle,medium,4,no,no,4,48000,no
611379,hr,middle,low,6,no,no,1,28800,yes
172471,purchasing,middle,low,5,no,yes,3,24000,no
506239,hr,middle,medium,1,no,no,3,43200,no
361859,sales,sinior,medium,6,no,no,4,44400,no
874235,technology,junior,medium,2,no,no,4,36000,no
448308,sales,middle,medium,2,no,no,4,33600,yes
793234,marketing,junior,low,3,no,no,3,13200,yes
741595,sales,junior,low,2,no,no,3,18000,yes
356069,technology,junior,medium,2,no,no,2,30000,no
797352,marketing,junior,low,2,no,no,4,16800,no
425894,hr,middle,medium,7,no,no,3,34800,no
141161,sales,junior,medium,1,no,no,5,21600,no
930096,marketing,middle,low,9,no,no,4,31200,no
517880,sales,sinior,medium,6,yes,no,3,43200,no
257198,technology,sinior,medium,2,no,no,4,56400,no
531945,marketing,middle,medium,6,yes,no,4,36000,no
982429,sales,middle,medium,6,no,yes,1,32400,no
629528,sales,middle,low,2,no,no,4,28800,no
792039,marketing,middle,high,7,no,no,4,52800,no
740337,sales,middle,low,3,no,no,5,25200,no
649796,technology,junior,low,4,no,no,3,14400,no
781060,technology,sinior,high,6,no,no,2,76800,no
939381,marketing,junior,low,3,no,no,4,20400,no
359429,technology,middle,medium,8,no,no,3,50400,no
474365,technology,middle,medium,4,no,no,5,46800,no
951336,hr,junior,low,5,no,no,4,16800,no
748831,purchasing,middle,low,6,no,no,4,24000,no
431956,sales,middle,low,2,no,yes,4,28800,no
383254,sales,junior,medium,2,no,no,3,24000,no
444736,sales,middle,low,4,no,no,1,27600,no
522573,purchasing,junior,low,2,no,no,4,15600,no
194774,purchasing,junior,high,1,no,yes,3,37200,yes
244072,sales,middle,medium,1,no,no,4,43200,no
594300,sales,middle,medium,7,no,no,4,38400,no
991373,sales,middle,high,1,no,yes,4,57600,no
419410,technology,middle,high,5,no,yes,3,56400,no
539025,purchasing,middle,low,7,no,no,4,24000,no
713004,sales,junior,medium,2,no,no,2,26400,no
739366,technology,sinior,medium,6,yes,no,4,62400,no
971370,technology,junior,medium,1,no,no,4,27600,yes
328088,sales,junior,low,1,no,yes,3,12000,yes
506444,sales,junior,medium,2,no,no,5,25200,no
479483,sales,junior,medium,1,no,no,2,26400,yes
681379,sales,junior,high,3,no,no,3,32400,yes
949768,sales,middle,high,5,no,no,4,52800,no
780462,hr,middle,high,9,no,no,4,61200,no
873874,purchasing,middle,low,7,no,no,3,28800,no
326381,sales,middle,medium,4,no,no,4,38400,no
102444,purchasing,junior,medium,1,no,no,3,22800,no
463367,marketing,junior,medium,3,no,no,3,27600,yes
368442,sales,junior,low,3,no,no,4,15600,no
698567,sales,junior,low,3,no,no,2,12000,yes
565517,purchasing,junior,medium,3,no,no,5,22800,no
729797,purchasing,junior,medium,2,no,no,4,25200,no
338581,technology,junior,low,1,no,no,1,18000,yes
413686,sales,middle,high,5,no,yes,2,50400,no
954214,purchasing,middle,low,9,no,no,3,19200,no
435700,sales,sinior,medium,3,yes,no,3,50400,no
126530,technology,middle,medium,7,no,yes,4,45600,no
486339,marketing,junior,medium,2,no,no,1,26400,yes
852544,purchasing,junior,medium,2,no,no,4,30000,no
894930,hr,middle,high,4,no,no,3,60000,no
249026,hr,junior,medium,1,no,no,4,27600,no
339128,hr,junior,low,2,no,no,3,15600,yes
256341,sales,junior,medium,1,no,no,4,24000,no
322274,purchasing,middle,high,5,no,no,3,58800,no
449782,sales,junior,medium,2,no,yes,1,20400,yes
779736,sales,junior,low,1,no,no,5,18000,no
670318,sales,middle,high,7,no,yes,4,48000,no
207159,marketing,junior,low,4,no,no,2,13200,yes
706833,hr,middle,high,4,no,no,3,54000,no
432586,marketing,junior,medium,1,no,no,4,28800,no
456884,sales,sinior,high,4,no,no,3,69600,no
999003,hr,middle,low,3,no,no,2,24000,yes
803277,sales,junior,medium,2,no,no,3,24000,no
893347,sales,sinior,medium,6,no,no,2,50400,no
406500,sales,middle,high,9,no,yes,4,48000,no
770602,sales,junior,medium,2,no,no,4,21600,no
278953,sales,middle,low,4,no,no,4,19200,no
564248,hr,junior,low,2,no,yes,3,19200,yes
783355,technology,junior,medium,1,no,no,3,26400,yes
891515,purchasing,junior,medium,2,no,no,3,25200,yes
688553,sales,junior,low,4,no,no,4,12000,no
501538,purchasing,middle,medium,4,no,yes,3,38400,no
762967,sales,junior,low,3,no,no,5,18000,no
960462,purchasing,junior,low,2,no,no,2,12000,yes
334921,sales,middle,high,4,no,no,3,46800,no
741364,technology,junior,medium,3,no,no,1,30000,yes
753445,technology,middle,medium,3,no,no,4,50400,no
850499,sales,junior,low,1,no,yes,2,14400,no
497560,purchasing,junior,medium,2,no,no,3,27600,no
815409,hr,middle,low,9,no,no,2,24000,no
390944,marketing,junior,low,4,no,no,4,13200,yes
995164,technology,middle,medium,7,no,no,4,51600,no
887903,sales,junior,high,3,no,no,4,38400,no
581627,technology,middle,medium,3,no,no,4,39600,no
627695,sales,middle,medium,3,no,no,4,33600,no
200535,technology,junior,medium,2,no,yes,3,30000,yes
113902,purchasing,junior,medium,2,no,yes,4,28800,no
115705,technology,junior,medium,3,no,no,1,26400,no
448845,sales,junior,medium,1,no,no,4,27600,no
811026,hr,middle,low,7,no,no,4,30000,no
719861,sales,middle,medium,3,yes,no,4,44400,no
337865,purchasing,junior,low,1,no,yes,1,18000,yes
693995,sales,junior,low,1,no,no,3,18000,yes
807154,technology,junior,high,1,no,no,4,46800,yes
880246,purchasing,middle,low,6,no,no,3,24000,no
613802,sales,middle,medium,10,no,yes,2,37200,no
589358,sales,junior,low,2,no,no,5,18000,no
816619,technology,junior,low,3,no,no,5,19200,no
453829,marketing,junior,medium,2,no,yes,2,30000,yes
282237,hr,middle,high,6,no,no,3,55200,no
450335,sales,sinior,medium,10,no,no,4,57600,no
478774,technology,junior,medium,3,no,no,2,30000,yes
522780,hr,middle,high,7,no,no,5,62400,no
569604,technology,middle,low,6,no,no,1,27600,no
390069,sales,middle,medium,3,no,yes,2,37200,no
295167,sales,middle,low,6,no,yes,2,22800,no
374715,technology,middle,low,5,no,no,2,21600,no
315404,sales,middle,low,8,no,no,4,19200,no
974271,sales,sinior,low,7,yes,yes,3,25200,no
398211,sales,middle,medium,3,yes,no,4,38400,no
598113,sales,junior,low,3,no,no,3,14400,yes
619745,technology,sinior,high,7,no,no,5,87600,no
233856,sales,middle,medium,4,no,no,4,33600,no
861971,purchasing,junior,low,2,no,no,4,12000,no
918381,marketing,middle,low,4,no,no,4,20400,no
878038,technology,middle,medium,9,no,no,3,49200,no
155358,technology,junior,high,2,no,no,4,39600,yes
985244,technology,junior,low,1,no,yes,3,19200,yes
608156,hr,junior,high,2,no,no,4,40800,no
877188,technology,junior,low,2,no,no,4,22800,no
338577,sales,middle,low,8,no,no,4,19200,no
532518,technology,middle,medium,6,no,no,3,38400,no
691923,hr,middle,medium,2,no,yes,3,44400,no
983874,technology,middle,medium,1,no,no,4,45600,no
925822,technology,middle,low,10,no,yes,3,27600,no
842404,sales,junior,medium,2,no,no,4,24000,no
172756,marketing,middle,medium,2,no,no,3,46800,no
554134,sales,junior,medium,1,no,no,1,20400,yes
318019,marketing,middle,low,3,no,no,3,31200,yes
625118,sales,junior,low,2,no,no,3,14400,yes
285100,hr,junior,medium,1,no,no,2,21600,yes
165051,hr,junior,medium,2,no,no,4,27600,no
443674,technology,middle,medium,4,yes,no,4,51600,no
492877,purchasing,junior,medium,1,no,no,4,28800,no
992318,hr,junior,medium,2,no,no,3,22800,yes
649332,marketing,junior,medium,1,no,yes,3,24000,yes
109820,sales,junior,medium,2,no,no,4,24000,no
511566,technology,junior,medium,1,no,no,4,31200,no
701737,marketing,sinior,medium,10,no,no,3,55200,no
900419,sales,junior,low,1,no,no,3,14400,yes
582525,sales,middle,high,8,no,no,4,57600,no
724598,marketing,junior,low,3,no,no,3,16800,yes
830981,marketing,sinior,medium,9,no,no,3,48000,no
174050,marketing,sinior,high,8,no,yes,3,75600,no
553015,sales,junior,high,1,no,no,3,30000,yes
210783,sales,junior,low,2,no,no,4,12000,yes
404923,hr,junior,high,1,no,no,4,39600,yes
129796,technology,junior,medium,3,no,no,1,33600,yes
362952,hr,junior,low,1,no,no,4,20400,no
890138,hr,middle,medium,1,no,no,2,43200,no
102266,marketing,middle,medium,6,no,no,4,36000,no
766554,technology,junior,medium,2,no,no,5,31200,no
109618,sales,sinior,high,8,no,no,5,70800,no
851862,hr,junior,medium,2,no,no,4,27600,no
298919,purchasing,junior,low,1,no,no,4,19200,yes
507493,technology,middle,low,6,no,no,2,32400,no
921695,sales,middle,medium,6,no,yes,4,33600,no
510799,technology,middle,high,5,no,no,3,67200,no
525743,technology,junior,high,3,no,no,3,43200,yes
650843,sales,middle,low,6,no,no,4,28800,no
213900,hr,junior,low,1,no,yes,3,15600,yes
923176,sales,middle,high,4,yes,no,4,52800,no
582387,sales,middle,high,2,no,no,5,60000,no
992002,technology,junior,medium,3,no,no,3,33600,no
885186,sales,middle,low,5,no,no,4,19200,no
913234,purchasing,junior,medium,1,no,no,3,28800,yes
962999,technology,junior,low,1,no,no,4,15600,yes
874959,marketing,middle,low,7,no,no,4,25200,no
699666,purchasing,sinior,low,7,no,no,2,25200,no
442415,technology,middle,low,5,no,no,4,34800,no
624558,sales,middle,low,7,no,no,3,19200,no
759324,sales,sinior,medium,7,no,no,4,44400,no
966884,sales,junior,medium,4,no,no,3,21600,no
307591,sales,junior,medium,3,no,no,3,26400,yes
496520,sales,junior,medium,1,no,no,5,21600,no
198777,sales,middle,high,7,no,no,4,52800,no
285915,sales,junior,medium,3,no,no,3,27600,yes
743966,technology,middle,low,5,no,no,4,34800,no
409764,marketing,sinior,medium,1,no,no,3,46800,no
395332,purchasing,junior,low,1,no,no,4,15600,yes
522203,purchasing,junior,medium,1,no,no,4,30000,no
855214,technology,middle,medium,6,no,no,4,50400,no
975673,hr,junior,medium,2,no,no,2,26400,no
811029,purchasing,junior,low,2,no,no,3,19200,yes
267691,technology,middle,medium,6,no,no,4,45600,no
886561,sales,junior,high,2,no,no,4,34800,no
762937,hr,junior,medium,1,no,no,4,24000,yes
116848,sales,junior,medium,2,no,no,3,21600,yes
353258,hr,middle,high,4,no,no,2,54000,no
497522,technology,middle,medium,7,no,no,1,38400,no
823641,sales,middle,low,7,no,no,3,18000,no
160450,technology,sinior,high,1,no,no,3,92400,no
526614,technology,middle,medium,2,no,no,3,44400,no
151018,purchasing,junior,medium,2,no,no,5,30000,no
794920,hr,junior,medium,1,no,no,4,24000,yes
470331,hr,middle,low,8,no,no,5,30000,no
133814,hr,junior,medium,1,no,no,3,30000,yes
959909,technology,middle,medium,4,no,no,3,39600,no
441766,purchasing,sinior,high,8,no,yes,3,72000,no
553161,hr,middle,low,8,no,no,3,30000,no
766809,sales,middle,medium,9,no,no,4,33600,no
569596,sales,junior,low,4,no,no,4,18000,no
988379,hr,middle,medium,5,yes,no,4,34800,no
918790,sales,middle,high,6,no,no,4,49200,no
296379,hr,junior,medium,3,no,no,3,22800,yes
326471,sales,middle,low,4,no,no,4,19200,no
899958,hr,junior,medium,4,no,no,3,28800,no
360990,sales,middle,high,4,yes,no,4,57600,no
911632,sales,middle,medium,2,no,no,5,38400,no
449489,purchasing,junior,medium,2,no,yes,3,25200,yes
851944,technology,junior,low,1,no,no,4,15600,yes
249291,technology,middle,low,4,no,no,3,33600,no
947313,technology,junior,medium,1,no,no,1,30000,yes
412950,sales,junior,medium,2,no,no,5,28800,no
939843,marketing,junior,low,1,no,no,3,13200,yes
154275,sales,junior,medium,1,no,no,4,25200,no
564315,technology,junior,low,1,no,no,4,19200,yes
364226,marketing,middle,low,7,no,no,3,25200,no
710854,sales,middle,high,9,no,yes,2,46800,no
590175,purchasing,middle,high,9,no,no,2,56400,no
249693,marketing,junior,medium,1,no,no,4,28800,no
450007,purchasing,middle,low,6,no,yes,2,28800,no
880743,sales,sinior,medium,5,no,no,3,56400,no
706984,technology,middle,medium,2,no,no,5,45600,no
832669,technology,junior,medium,2,no,no,5,36000,no
459898,purchasing,sinior,medium,9,no,no,4,45600,no
628892,sales,middle,medium,8,no,no,4,38400,no
336337,technology,junior,medium,1,no,no,2,33600,yes
783629,marketing,middle,medium,2,no,no,5,46800,no
678290,sales,middle,high,4,no,no,3,52800,no
288495,technology,junior,low,1,no,no,4,22800,no
315966,sales,junior,medium,1,no,no,3,21600,yes
674470,technology,junior,high,2,no,no,3,42000,yes
508129,sales,middle,medium,2,no,no,4,38400,no
892429,marketing,middle,medium,3,no,no,3,40800,no
463127,sales,middle,high,9,no,no,2,55200,no
271512,marketing,middle,high,1,no,no,3,55200,no
800444,marketing,middle,medium,3,no,yes,1,34800,no
246949,sales,middle,medium,9,no,no,5,44400,no
581349,sales,middle,medium,6,no,no,4,43200,no
671211,sales,middle,high,7,no,no,4,52800,no
478968,technology,junior,medium,2,no,no,2,26400,no
900663,sales,middle,low,3,no,yes,2,18000,yes
559698,technology,sinior,low,8,no,no,4,48000,no
584954,technology,junior,medium,2,no,no,1,26400,yes
383847,hr,middle,low,4,no,no,3,28800,no
897855,hr,junior,low,3,no,no,4,19200,no
366796,sales,junior,medium,2,no,no,2,24000,no
404133,marketing,middle,medium,9,no,no,4,46800,no
896836,hr,middle,medium,5,no,no,3,39600,no
866348,sales,middle,low,3,no,no,4,28800,no
392776,purchasing,junior,low,1,no,no,2,15600,yes
907332,technology,junior,low,1,no,yes,4,19200,yes
766697,sales,junior,medium,2,no,no,5,21600,no
220587,marketing,junior,medium,4,no,no,5,24000,no
693780,technology,junior,low,2,no,no,4,15600,no
284624,marketing,middle,medium,3,no,no,3,45600,no
775867,technology,middle,medium,2,no,no,4,45600,no
812291,technology,junior,medium,2,no,no,4,27600,no
689797,sales,middle,low,5,no,no,3,28800,no
683192,sales,junior,medium,1,no,yes,3,26400,yes
803307,sales,middle,medium,5,yes,no,4,38400,no
205252,purchasing,sinior,medium,3,no,no,3,45600,no
355282,technology,junior,medium,4,no,no,4,34800,no
766909,sales,junior,medium,1,no,no,4,27600,no
241823,sales,middle,medium,2,no,no,4,43200,no
109275,sales,middle,high,7,no,no,4,57600,no
432922,marketing,junior,high,3,no,no,3,33600,yes
182316,sales,middle,medium,4,no,no,4,33600,no
110617,hr,junior,low,1,no,no,4,16800,no
262559,purchasing,middle,high,9,no,no,4,49200,no
819087,marketing,sinior,high,7,no,no,3,73200,no
997047,sales,middle,high,2,no,no,4,54000,no
804030,sales,middle,medium,9,no,no,2,32400,no
888956,hr,middle,low,6,no,no,3,19200,no
